"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"szydzio","28 December 2018","This is THE BEST Dragon Ball movie ever. Perhaps one on the best animated movie in history of anime. We have everything in this movie, intresting plot, memorable characters, amazing fight scens and even more! Every DB fan must watch this movie for sure.","
            10/10
            "
"callumwright-56835","20 January 2019","FINALLY!!! A good 2019 movie! I'm not a fan of any of the other movies in this series, but this one is great!
Not an anime fan either, but this is definitely an exception.","
            10/10
            "
"wesley_verheyen","28 January 2019","Epic on all points. Great storyline, great animation and great music as well. All that combined made a movie worth watching every single minute. Keep up the good work at this level in the anime and your fan base wil rise trough the rooftops! :)","
            1/10
            "
"ilirahmeti","30 January 2019","As a Dragonball fan i loved the Movie animation wise and Story wise.Especially the beginning was really entertaining with the animation and the story all was good put together but as the movie continued they over did it with the part where gogeta fights Broly with the breaking dimensions scenes which is a little too much.Now after watching the Movie you ask yourself questions like ""Is Broly stronger than Jiren?"" ""Is Gogeta stronger than Beerus?"" And being honest i dont think that Broly is stronger than Jiren. If Goku went 20x kaioken SSB i think Goku would be able to do something against him where else when he fought jiren in that form it didnt do anything. Gogeta is on par with Jiren i think but still a little below Beerus. But MUI Goku is stronger than all of them.","
            7/10
            "
"xeder","2 February 2019","As a db fan i was suprised by different tyle od image then normal dbz super","
            9/10
            "
"alenlidan","31 May 2021","One of my favorites ive ever seen. The visuals are stunning, top 3 best animated pieces ive ever seen and it enhances the db law by a good amount. Watched it 5 times already.","
            10/10
            "
"smsliveson","9 January 2019","One of the greatest movies you will ever watch...
...
....
....
....
....
go watch now","
            9/10
            "
"mike-dion","24 January 2019","Just went to the movies and saw this movie. And man was i disapointed. I have never seem such a bad anime movie not only was the story itself crappy. But the anime style fight scenes soundtracks and power levels were completely ruined. I would say save uraelf the time and money and dont watch this really bad title",NA
"kanekinasa","30 June 2021","How can i watch the movie i can only see the trailer?",NA
"mattwonder-05887","2 July 2021","I don't mind the rewrite of brolys story, it fits better, but i do mind the use of cgi, please don't, don't ruin dragon ball with it.",NA
"Leo24407","2 November 2022","This movie was better than the entire dragon ball super anime. If all the arcs of the anime were like this movie, it would've been of the best anime of all time. The animation was amazing to look at, the fight between Gogeta and Broly was brutal; I mean all of the fights were, we could see Broly's potential of being one of the strongest saiyajins ever. Broly's backstory was really good aswell, seeing that he was like a caveman, with no knowledge of the ""real world"" was cool to see.And of course, seeing Vegeta in SSJG for the first time was absolutely perfect.Overall I think this was a masterpiece and one of the best anime movies ever.",NA
